,ComRevCat,ComRevDivCd,ComBrand,ComGroup,ComFamily,ComMT,Count,Avg,StdDev,Low,Med,High,Low_m,Low_b,Med_m,Med_b,High_m,High_b,r2,MSE,QP_ComMedPofL,QP_ComLogListPrice,QP_LogDealSize,QP_ComPctContrib,QP_UpgMES,QP_ClientSeg=E,QP_Indirect(1/0),QP_EndOfQtr,QP_ComDelgPriceL4PofL,PV_ComMedPofL,PV_ComLogListPrice,PV_LogDealSize,PV_ComPctContrib,PV_UpgMES,PV_ClientSeg=E,PV_Indirect(1/0),PV_EndOfQtr,PV_ComDelgPriceL4PofL,Qr2,QMSE,Adj_YtoMedPofL,Adj_psych,Adj_InputByBrand,avg_quote_cost,avg_quote_prc,avg_quote_prc_wp,avg_quote_prc_GP,avg_quote_prc_EGP,avg_opt_prc,avg_opt_prc_wp,avg_opt_prc_GP,avg_opt_prc_EGP
25,H,Storage,,,,,6006.0,0.180226982394,0.101766294586,0.0438405797101,0.169596690796,0.367543396475,0.316484636444,0.0601186757078,0.542055560968,0.0828750846148,0.891699916744,0.122832211677,0.327105297978,,0.885347,0.014389,-0.011883,0.015682,0.024549,0.016994,0,0.008016,0.491667,0.0,0.0,0.0,0.1122973,0.0,0.0,0,2.8e-06,0.0,0.90784252370905971,0.062831960263122558,-0.0070739342091307167,1.04,0,0.167252762616,0.180226982394,0.549925151267,-0.129876019754,-0.168336120979,0.214286496936,0.332572198026,0.252437164869,0.110983479647
26,H,Storage,DS8000,,,,238.0,0.104071851123,0.0892929940987,0.0152941176471,0.0535119047619,0.244142045455,0.0,0.0152941176471,0.0,0.0535119047619,0.0,0.244142045455,0.148783940035,,0.101263,0,0.009131,0.248747,0.054751,0.073207,0,-0.009329,0,0.3360847,0,2e-06,0.0023353,0.0001364,4e-07,0,0.3893576,0,0.67276814207046187,0.078443162229048652,-0.036754310714410959,1.04,0,0.0255382812964,0.104071851123,0.604753587569,0.234558272828,-0.068629752142,0.109022925645,0.509978046942,0.790891690853,0.43074440818
27,H,Storage,DS8000,DS8000 HW,,,217.0,0.0976735867602,0.0867474464365,0.0152154640894,0.0990342520996,0.230923694779,0.0,0.0152154640894,0.0,0.0509635974304,0.0,0.230923694779,0.127397816892,,0.16127,0.01282,0,0,0.048372,0.067047,0,-0.02316,0,0.1150594,0.0,0,0,0.0076406,1.7e-05,0,0.0408401,0,0.64132797828590093,0.078235716682695952,-0.029020017095244863,1.04,0,0.027827481497,0.0976735867602,0.62803591147,0.162060199175,-0.0930462720684,0.111976807958,0.484134918976,0.778289216705,0.410465389214
28,H,Storage,DS8000,DS8000 HW,DS8000 SERIES FA,,87.0,0.0994669171476,0.0766166992631,0.0386026200873,0.107317128263,0.230320699708,70.0036372796,-0.0759710200792,-10170.4236304,16.8482324398,-3517.95854977,6.01229461662,0.216695085957,,0,-0.03761,0.046141,0.487972,0.073793,0.067113,0,-0.017631,0,0,0.4076996,0.2922998,0.0369461,0.0489041,0.0119345,0,0.3092165,0,0.7322328685786238,0.06496940675847232,-0.0043800556378331967,1.04,0,0.00164713066782,0.0994669171476,0.671167143144,0.973163097431,0.648539736626,0.089190938853,0.70627745668,0.978989820972,0.691118312845
29,H,Storage,DS8000,DS8000 HW,DS8000 SERIES FA,2839a,81.0,0.101875094585,0.0788723784802,0.0386026200873,0.104858497903,0.230320699708,657.689516675,-1.04589684057,-16333.2109074,27.0194595042,-2910.27755769,5.021553218,0.26037314536,,2.976311,0.405395,-0.393476,-2.31805,0.041243,0.064022,0,-0.043874,0,0.0,0.0001461,0.0001495,0.0001867,0.2065182,0.0034294,0,0.0029051,0,0.84050955427667506,0.051453315041842064,-0.025769741380733777,1.04,0,0.00165029976721,0.101875094585,0.65089575608,0.972950070497,0.628903605301,0.0931769729959,0.658121052674,0.98091362062,0.645556739934
30,H,Storage,FLASH,,,,314.0,0.131553102557,0.068027323325,0.0511530398323,0.114143920596,0.250530035336,0.0720004359971,0.0660449905529,0.487155820495,0.0645272037356,0.801369824911,0.0848385030372,0.300704763353,,1.364646,0.011883,-0.01726,-0.110488,-0.011057,0.049699,0,0.007094,0,0.0,0.039873,0.0019133,0.004434,0.1291917,0.0,0,0.1824498,0,0.92391161901678265,0.040852388444645282,-0.0096120001562524371,1.04,0,0.133645018894,0.131553102557,0.559463263442,-0.178348985617,-0.251649322131,0.161538757601,0.331104234485,0.203386555537,0.0890383505626
31,H,Storage,FLASH,FLASH SYSTEM,,,314.0,0.131553102557,0.068027323325,0.0511530398323,0.114143920596,0.250530035336,0.0720004359971,0.0660449905529,0.487155820495,0.0645272037356,0.801369824911,0.0848385030372,0.300704763353,,1.364646,0.011883,-0.01726,-0.110488,-0.011057,0.049699,0,0.007094,0,0.0,0.039873,0.0019133,0.004434,0.1291917,0.0,0,0.1824498,0,0.92391161901678265,0.040852388444645282,-0.0096120001562524371,1.04,0,0.133645018894,0.131553102557,0.559463263442,-0.178348985617,-0.251649322131,0.161538757601,0.331104234485,0.203386555537,0.0890383505626
32,H,Storage,FLASH,FLASH SYSTEM,FLASH SYSTEM 840,,165.0,0.114614738369,0.0377528237123,0.0608311063981,0.109230769231,0.199308121605,0.937982076854,0.00316012036561,0.988046474719,0.0258671639277,1.84978548215,-0.000893610424612,0.342650533818,,1.234431,0,-0.004759,-0.01922,0.012571,0.024844,0,0,0,0.0,0,0.0917925,0.4562538,0.0910692,0.0020058,0,0,0,0.92689452298448005,0.03262741722848559,-0.0020976066913989677,1.04,0,0.0876982712525,0.114614738369,0.602810266472,0.175569293143,0.0287993801578,0.116005852984,0.513715005481,0.243977641623,0.128691553229
33,H,Storage,FLASH,FLASH SYSTEM,FLASHSYS V840,,83.0,0.0881281303431,0.0435066037439,0.031847133758,0.0693457943925,0.143689320388,0.209539451743,0.0164049076088,0.171970195849,0.0708628206739,0.18664651898,0.112537309165,0.379260917478,,2.020053,0.063838,-0.060746,-0.55895,-0.027044,0.018678,0,-0.056765,0,1e-07,6.4e-06,8e-07,0.0013892,0.078039,0.1825557,0,0.00566,0,0.90263490110360767,0.030667371101228452,0.0077820538402738199,1.04,0,0.145649444579,0.0881281303431,0.681562798578,-0.939402335407,-0.86367496991,0.161411232221,0.129000174076,0.156085913282,0.0617521969079
34,H,Storage,SAN & SVC,,,,998.0,0.195237454741,0.0996882641287,0.023869047619,0.199731903485,0.353674156926,0.513227495442,0.0129287999728,0.964455947496,0.000358402737112,0.792574355402,0.0953539548321,0.374463407826,,0.762182,0.051446,-0.041332,-0.025549,0.046071,0.049051,0,0,0,0.0,0.0,0.0,0.4278051,0.0,0.0,0,0,0,0.90519408334501061,0.067497685513844552,0.0032776757206716689,1.04,0,0.21073929602,0.195237454741,0.558608768788,-0.579843753718,-0.584431225295,0.267891741013,0.225881137309,0.232999931476,0.0623423423851
