,ComRevCat,ComRevDivCd,ComBrand,ComGroup,ComFamily,ComMT,ComMTM,Count,Avg,StdDev,Low,Med,High,Low_m,Low_b,Med_m,Med_b,High_m,High_b,r2,MSE,QP_ComMedPofL,QP_ComLogListPrice,QP_ComPctContrib,QP_UpgMES,QP_LogDealSize,QP_Indirect(1/0),QP_ComDelgPriceL4PofL,QP_EndOfQtr,QP_ClientSeg=E,PV_ComMedPofL,PV_ComLogListPrice,PV_ComPctContrib,PV_UpgMES,PV_LogDealSize,PV_Indirect(1/0),PV_ComDelgPriceL4PofL,PV_EndOfQtr,PV_ClientSeg=E,Qr2,QMSE,Adj_YtoMedPofL,Adj_psych,Adj_InputByBrand,avg_quote_cost,avg_quote_prc,avg_quote_prc_wp,avg_quote_prc_GP,avg_quote_prc_EGP,avg_opt_prc,avg_opt_prc_wp,avg_opt_prc_GP,avg_opt_prc_EGP
177,S,Power,OTHER POWER,POWERHA,PWRHA STANDARD ED,5662a,5662H23a,219.0,0.538869963282,0.101517576331,0.36645765654,0.56,0.70677117173,0.0,0.36645765654,0.0,0.56,0.0,0.66,0.0511851072186,0.0110220029084,1.381819,-0.041283,0,0,-0.018754,0.019405,0,0.013727,0.044003,0.0,0.0030184,0,0,0.1467849,0.4427309,0,0.3231132,0.1532896,0.07123927764914928,0.098058889727383289,0.021130036717718403,1.0600000000000001,0,0.251324200913,0.538869963282,0.626125745745,0.504448647737,0.291700847371,0.521739489123,0.738377975591,0.517207612313,0.382303214267
178,S,Power,OTHER POWER,POWERHA,PWRHA SYSTEMMIRROR,,,544.0,0.52885189789,0.0950912436083,0.3648,0.510000000001,0.66,0.0,0.3648,0.0,0.510000000001,0.0,0.66,0.0316203648339,0.00963527344233,1.286037,-0.020871,0,0,-0.026891,0.024231,0.119043,0.008118,0.026257,0.0,0.0173353,0,0,0.000118,0.0821844,0.3201797,0.3125327,0.1581699,0.97071905661093449,0.091946666124084281,0.015813543286126275,1.0600000000000001,0,0.250533088235,0.52885189789,0.631764902199,0.500115605184,0.293122201281,0.506634871613,0.759548835912,0.504129087891,0.382016072177
179,S,Power,OTHER POWER,POWERHA,PWRHA SYSTEMMIRROR,5765a,,423.0,0.534038438173,0.100609052341,0.342,0.552,0.711,0.0,0.342,0.0,0.552,0.0,0.66,0.0429674804155,0.010826640993,1.520563,-0.016268,-0.097642,0,-0.04488,0,0,0.021359,0.037409,0.0,0.1692717,0.008066,0,0.0002235,0,0,0.0314233,0.1700767,0.9686543937115859,0.096213099239553845,0.020543122110986634,1.0600000000000001,0,0.250685579196,0.534038438173,0.626947225985,0.500294930261,0.289057645038,0.517017478323,0.735995479087,0.513877925733,0.378332127155
180,S,Power,OTHER POWER,POWERHA,PWRHA SYSTEMMIRROR,5765a,5765H39a,364.0,0.544236976228,0.0963812150298,0.36609,0.555,0.701955,0.0,0.36609,0.0,0.555,0.0,0.66,0.0429359169675,0.00956041476636,1.497526,-0.009507,-0.106333,0,-0.045604,0,0,0.017355,0.032244,0.0,0.4389936,0.0041236,0,0.0002122,0,0,0.0941757,0.2400556,0.071086548190982923,0.093020228555550449,0.010763023771818481,1.0600000000000001,0,0.250796703297,0.544236976228,0.603776361029,0.516284481695,0.28960117817,0.517017765294,0.739418932248,0.513948465781,0.38020844147
181,S,Power,OTHER POWER,POWERHA,PWRHA SYSTEMMIRROR,5770a,,121.0,0.510720438887,0.0696030788955,0.4078,0.51,0.659999999997,0.0,0.4078,0.0,0.51,0.0,0.659999999997,0.00337942267698,0.00492176721156,69429928520.29535,-0.014675,0.298392,-251673.901759,-0.011397,0.081696,-141637054179.26355,-0.016769,0.017064,0.0,0.4084728,8.1e-06,0.0,0.3585138,0.0174166,0.0,0.1255046,0.3259531,0.30945735309127009,0.058079887407165881,-0.00072043888672734813,1.0600000000000001,0,0.25,0.510720438887,0.641977405931,0.499488708428,0.309621737447,0.472775646796,0.851189965883,0.468736542362,0.397975773469
182,S,Power,OTHER POWER,POWERSC,,,,210.0,0.612659301753,0.109842690253,0.3884,0.6066,0.7724,0.0,0.3884,0.0,0.6066,0.0,0.72,0.0195163116572,0.0125117047044,3035672289.955257,-0.051561,1.665667,26335.481531,-0.066322,0.040394,-7365755240.172062,0.018756,-0.041992,0.0,0.0003151,0.1161769,0.0,0.0007598,0.0291724,0.0,0.1945288,0.2312406,0.26992721926124286,0.094078577876340413,-0.0060593017529941839,1.0600000000000001,0,0.25,0.612659301753,0.566845961616,0.573320968072,0.305930985916,0.559467414931,0.767331297026,0.548477418034,0.419811443106
183,S,Power,OTHER POWER,POWERSC,POWERSC STD ED,,,210.0,0.612659301753,0.109842690253,0.3884,0.6066,0.7724,0.0,0.3884,0.0,0.6066,0.0,0.72,0.0195163116572,0.0125117047044,3035672289.955257,-0.051561,1.665667,26335.481531,-0.066322,0.040394,-7365755240.172062,0.018756,-0.041992,0.0,0.0003151,0.1161769,0.0,0.0007598,0.0291724,0.0,0.1945288,0.2312406,0.26992721926124286,0.094078577876340413,-0.0060593017529941839,1.0600000000000001,0,0.25,0.612659301753,0.566845961616,0.573320968072,0.305930985916,0.559467414931,0.767331297026,0.548477418034,0.419811443106
184,S,Power,OTHER POWER,POWERSC,POWERSC STD ED,5765a,,109.0,0.609723644763,0.107638363502,0.40936,0.6066,0.76192,0.0,0.40936,0.0,0.6066,0.0,0.72,0.0150767099458,0.0118600106815,15521168769.048965,0,0,-833252.020283,-0.106646,0.0413,-37660563896.792786,0.024204,-0.039813,0.0,0,0,0.0,1e-07,0.1116907,0.0,0.2381855,0.4267332,0.21841651993821487,0.09559961497486634,-0.0031236447629903186,1.0600000000000001,0,0.25,0.609723644763,0.572467058028,0.571959436076,0.308284191254,0.558292566349,0.775437723524,0.548323804225,0.424198968864
185,S,Power,OTHER POWER,POWERVC,,,,583.0,0.574416319999,0.135392264303,0.25,0.5904,0.8254,0.0,0.25,0.0,0.5904,0.0,0.72,0.00206593842076,0.0187490401067,-0.932708,-0.070704,-0.241454,0,-0.035357,0.017807,6.003263,0.009323,-0.030305,0.2637157,0.0,0.0397528,0,0.0002265,0.2456328,0.0021048,0.3522293,0.1192057,0.26017495029354198,0.11655506542818243,0.012081107101934774,1.0600000000000001,0,0.25,0.574416319999,0.598592523185,0.524466116807,0.285014463528,0.55452097293,0.700377907211,0.544148058186,0.381220377516
186,S,Power,OTHER POWER,POWERVC,POWERVC STD ED,,,390.0,0.591865680196,0.127745307847,0.3125,0.5904,0.79415,0.0,0.3125,0.0,0.5904,0.0,0.72,0.0129434559839,0.0164267126593,-2.68445,-0.083117,-0.180575,0,0,0.079925,9.227186,0.013444,-0.02203,0.0089889,0.0,0.0825767,0,0,1.42e-05,0.0001924,0.2297819,0.2444116,0.29908665663755707,0.10708647524108952,-0.0072995263502647623,1.0600000000000001,0,0.25,0.591865680196,0.570065330593,0.547763856546,0.286512787595,0.547987685161,0.741056443087,0.538337367879,0.397413748331
187,S,Power,OTHER POWER,POWERVC,POWERVC STD ED,5765a,,158.0,0.552842366746,0.1108737757,0.417,0.576,0.7275,0.0,0.417,0.0,0.576,0.0,0.72,0.00959688517888,0.0129422231822,-14198462403.0569,-0.045106,-0.21234,336225.494365,-0.029822,0.077669,32713257379.837616,0,0,0.0,0.0702675,0.0785102,0.0,0.1545456,0.0009362,0.0,0,0,0.19902582471558006,0.099544395017311244,0.023157633254232701,1.0600000000000001,0,0.25,0.552842366746,0.67332892168,0.522762725915,0.329089957069,0.534071985201,0.794968946066,0.52931634005,0.419623672076
188,S,Power,OTHER POWER,POWERVM,,,,5874.0,0.586209753302,0.115623533312,0.38,0.576,0.746,0.0,0.38,0.0,0.576,0.0,0.72,0.00481297752441,0.0134726209464,0.481201,-0.032882,-0.134313,0,-0.055043,0.040791,2.605175,0.001861,0.009316,0.0,0.0,0.0005222,0,0.0,0.0,0.0,0.4517044,0.0515388,0.36408821030426086,0.092210769411949403,0.020643147816069352,1.0600000000000001,0,0.25,0.586209753302,0.658416575445,0.549600838695,0.343975974002,0.56310340763,0.784432923579,0.550504848285,0.43309220779
189,S,Power,OTHER POWER,POWERVM,POWERVM EP ED,,,3114.0,0.544860195721,0.1070474305,0.37,0.57,0.745,0.0,0.37,0.0,0.57,0.0,0.72,0.00938939505113,0.0120664498681,2.404586,-0.015932,-0.158474,0,-0.05883,0.036575,-1.92925,0,0.018572,0.0,0.0030751,0.000528,0,0.0,0.0,0.0001184,0,0.01577,0.17418701795829417,0.097294175911910641,0.024594139539028559,1.0600000000000001,0,0.25,0.544860195721,0.650402074466,0.516225059306,0.313459694805,0.528989135674,0.751105202015,0.524659194091,0.393645781338
190,S,Power,OTHER POWER,POWERVM,POWERVM EP ED,5765a,,1088.0,0.525337896145,0.0827045430291,0.37,0.57,0.67,0.0,0.37,0.0,0.57,0.0,0.57,0.0380750948507,0.00883260589881,4848816831.83634,0.008869,-0.272847,40658.420189,-0.054329,0.014371,-10857470646.75765,-0.007237,0,0.0,0.3023676,5.66e-05,0.0,0.0,0.0645131,0.0,0.1465295,0,0.080793801382915698,0.079329645610782068,0.034462103854915993,1.0600000000000001,0,0.25,0.525337896145,0.699168450498,0.508754027741,0.341424533556,0.524271976093,0.760160136388,0.522298890897,0.396862782973
191,S,Power,OTHER POWER,POWERVM,POWERVM EP ED,5771a,,712.0,0.579841788413,0.108004166807,0.4,0.5832,0.7432,0.0,0.4,0.0,0.5832,0.0,0.72,0.00359135105317,0.0117439235533,39086800112.92553,-0.039263,0,0,-0.041091,0.069419,-91181687299.94543,0,0.012134,0.0,3e-06,0,0,0.0,0.0,0.0,0,0.4295779,0.20320141346818099,0.09647615461788879,0.0033582115874816187,1.0600000000000001,0,0.25,0.579841788413,0.604891632219,0.550784013266,0.312032914189,0.537589786314,0.772142065286,0.531576617578,0.409301475447
192,S,Power,OTHER POWER,POWERVM,POWERVM EP ED,5771a,5771PVEa,700.0,0.579151933357,0.107547439393,0.4,0.5832,0.7432,0.0,0.4,0.0,0.5832,0.0,0.72,0.0017696204092,0.0116648728558,38723319466.399475,-0.042895,-0.043238,0,-0.039873,0.061674,-90333759647.67943,0,0.013754,0.0,4.2e-06,0.4808918,0,1.5e-06,1.8e-06,0.0,0,0.3730544,0.20465881164293809,0.095981436116527236,0.0040480666432675116,1.0600000000000001,0,0.25,0.579151933357,0.606954101375,0.550362479569,0.313163729435,0.537244274119,0.772854046002,0.531145375846,0.409276774078
193,S,Power,OTHER POWER,POWERVM,POWERVM LINUX ED,,,210.0,0.465717062155,0.165427707448,0.25,0.47195,0.72,0.0,0.25,0.0,0.47195,0.0,0.72,0.0457038962456,0.0286311968324,-22187689987.67256,-0.187568,2.989795,-647511.665945,-0.03043,-0.02007,41885921164.01112,-0.048596,0,0.0,0.0,1.71e-05,0.0,0.1830632,0.3399539,0.0,0.0061,0,0.47174613814618849,0.1205219350330298,0.0062329378446303041,1.0600000000000001,0,0.25,0.465717062155,0.620674515961,0.379187890257,0.176377587993,0.486688345931,0.577913757548,0.475649568831,0.279333658178
194,S,Power,OTHER POWER,POWERVM,POWERVM STD ED,,,2478.0,0.646580212245,0.0874389110773,0.481,0.69,0.8095,0.0,0.481,0.0,0.69,0.0,0.72,0.145234032646,0.00910455281227,0.156277,-0.028698,-0.188846,0,-0.065784,0.086216,3.459147,0.002876,0,0.0102708,0.0,0.0512467,0,0.0,0.0,0.0,0.3577668,0,0.24491152403381922,0.075996100657037741,0.019598819702834946,1.0600000000000001,0,0.25,0.646580212245,0.684913573316,0.604306308645,0.403422736549,0.61579435071,0.840041662592,0.592348034948,0.496900985438
195,S,Power,OTHER POWER,POWERVM,POWERVM STD ED,5765a,,1238.0,0.646372168885,0.0874430768708,0.481,0.69,0.8095,-8506280579.52,2126570145.39,-8762677517.28,2190669379.99,2.80980676265,0.0175483093387,0.187654302166,0.00957531094119,1.500944,-0.027284,-0.253328,0,-0.073088,0.085632,0,0.004327,0,0.0,0.0004334,0.0306845,0,0.0,0.0,0,0.3294481,0,0.98634612048517567,0.076216475789480695,0.023697153947400906,1.0600000000000001,0,0.25,0.646372168885,0.702518473545,0.604175359757,0.414020878472,0.620463986827,0.850753743288,0.59555275106,0.50588885905
196,S,Power,OTHER POWER,POWERVM,POWERVM STD ED,5771a,,490.0,0.669509060659,0.0826980841581,0.497,0.72,0.8315,0.0,0.497,0.0,0.72,0.0,0.72,0.0239053740764,0.00939812119592,1.331723,-0.038083,-0.98321,0,-0.053086,0.081712,0,0,0,0.0,0.0043172,0.110561,0,3.9e-06,9e-07,0,0,0,0.98811119153973026,0.073555251807875435,0.039155877096264557,1.0600000000000001,0,0.25,0.669509060659,0.741218716031,0.618198208789,0.45185767343,0.657384312532,0.820244901824,0.618248336001,0.506796291734
197,S,Power,OTHER POWER,POWERVM,POWERVM STD ED,5771a,5771PVSa,486.0,0.670470102804,0.0818863266932,0.49775,0.72,0.831125,0.0,0.49775,0.0,0.72,0.0,0.72,0.0259628317124,0.00916763545441,2308261021.607803,-0.040179,-0.851333,25738.146601,-0.051834,0.075135,-6543137491.977554,0,0,0.0,0.0027198,0.181761,0.0,7.3e-06,1.82e-05,0.0,0,0,0.19272357305057097,0.07364949791599805,0.038195147195822177,1.0600000000000001,0,0.25,0.670470102804,0.73778918028,0.618875369265,0.45032468435,0.657262162849,0.819531876438,0.618306000074,0.506472819168
198,S,Power,OTHER POWER,POWERVM,POWERVM STD ED,5773a,,750.0,0.631943441521,0.0872556473073,0.48,0.632,0.752,0.0,0.48,0.0,0.632,0.0,0.72,0.000629414061157,0.00763274875143,-12256661786.754944,-0.032613,-0.272462,-679.932206,-0.068084,0.074085,30984841000.90616,0,0,0.0,0.0007024,0.2083353,0.0,0.0,0.0001513,0.0,0,0,0.23143430964811573,0.076546222617026122,5.655847940944092e-05,1.0600000000000001,0,0.25,0.631943441521,0.621577163789,0.595446420182,0.357026802385,0.582282371945,0.840130908308,0.568991669795,0.47710072992
199,S,Power,OTHER POWER,SYSTEMS DIRECTOR,,,,1016.0,0.652370968017,0.127780386736,0.4,0.72,0.835,0.0,0.4,0.0,0.72,0.0,0.72,0.000543639775862,0.0208639984238,1.862122,-0.030632,-0.162902,0,-0.06463,0.156693,-1.392441,-0.010559,0.019842,0.0,0.0170658,0.0174473,0,0.0,0.0,0.0,0.078797,0.0911251,0.98086999993692237,0.091944806843997445,0.052250222927736734,1.0600000000000001,0,0.25,0.652370968017,0.76194889584,0.592543205449,0.440079634548,0.659125197167,0.797263343219,0.612172061122,0.486868862803
200,S,Power,OTHER POWER,SYSTEMS DIRECTOR,HMC (HW MGT CONSOLE),,,918.0,0.674266605149,0.110032136886,0.4,0.72,0.835,0.0,0.4,0.0,0.72,0.0,0.72,0.000171653844399,0.0141810332484,1.385375,-0.035262,-0.165902,0,-0.064892,0.15878,0,-0.009495,0.024675,0.0,0.008504,0.0173089,0,0.0,0.0,0,0.1346423,0.0439037,0.9815023443238774,0.092917396297727606,0.030455061517232429,1.0600000000000001,0,0.25,0.674266605149,0.692550073276,0.610833430913,0.412837093913,0.656767754344,0.784271148964,0.615713079823,0.482651157101
201,S,Power,OTHER POWER,SYSTEMS DIRECTOR,HMC (HW MGT CONSOLE),5771a,,250.0,0.688703456855,0.0936469771222,0.475,0.72,0.835,0.0,0.475,0.0,0.72,0.0,0.72,0.0,0.00966632957981,2313172378.967194,-0.045798,-0.116342,-71684.588853,-0.042479,0.173073,-6546324092.441711,0,0.041265,0.0,0.0851671,0.0569701,0.0,5.1e-06,0.0,0.0,0,0.0080353,0.36680449063502818,0.07466774007757461,0.01880154314540694,1.0600000000000001,0,0.25,0.688703456855,0.698379118475,0.62518398607,0.428271374621,0.659042579757,0.813652015574,0.617757605209,0.501650446454
202,S,Power,POWER SW_OSAIX,,,,,411.0,0.749131288978,0.0685743695134,0.7,0.786666666667,0.94,0.0,0.7,0.0,0.72,0.0,0.94,0.0553182981668,0.00518619026582,1.667669,0,0,0,-0.011725,-0.123952,-0.389594,-0.013597,-0.052245,0.0,0,0,0,0.0017843,0.0,6.8e-06,0.0018337,0.0,0.68248107224791865,0.038687940880946098,-0.029131288978048397,1.0600000000000001,0,0.63,0.749131288978,0.870115384604,0.153058980111,0.118985033993,0.781214039831,0.768491349281,0.19306386355,0.148408272757
203,S,Power,POWERHA,,,,,151.0,0.679695053197,0.0983802123816,0.460500754148,0.72,0.835,-5.26317412075e+11,1.31579353019e+11,0.0,0.72,16.0085902064,-3.28214755161,0.30290901998,0.0114709532676,0,-0.029482,-0.344951,0,-0.050595,0.395421,2.572328,0,0,0,0.2703616,0.2441748,0,0.0103206,0.0,4e-07,0,0,0.26857433997945845,0.084418123865059508,0.027258299076571735,1.0600000000000001,0,0.25,0.679695053197,0.699287905817,0.617070287412,0.422565956694,0.657991367354,0.800031467383,0.618524455369,0.49525824142
204,S,Power,POWERHA,POWERHA,,,,151.0,0.679695053197,0.0983802123816,0.460500754148,0.72,0.835,-5.26317412075e+11,1.31579353019e+11,0.0,0.72,16.0085902064,-3.28214755161,0.30290901998,0.0114709532676,0,-0.029482,-0.344951,0,-0.050595,0.395421,2.572328,0,0,0,0.2703616,0.2441748,0,0.0103206,0.0,4e-07,0,0,0.26857433997945845,0.084418123865059508,0.027258299076571735,1.0600000000000001,0,0.25,0.679695053197,0.699287905817,0.617070287412,0.422565956694,0.657991367354,0.800031467383,0.618524455369,0.49525824142
205,S,Power,POWERHA,POWERHA,HMC VRTL SW,,,151.0,0.679695053197,0.0983802123816,0.460500754148,0.72,0.835,-5.26317412075e+11,1.31579353019e+11,0.0,0.72,16.0085902064,-3.28214755161,0.30290901998,0.0114709532676,0,-0.029482,-0.344951,0,-0.050595,0.395421,2.572328,0,0,0,0.2703616,0.2441748,0,0.0103206,0.0,4e-07,0,0,0.26857433997945845,0.084418123865059508,0.027258299076571735,1.0600000000000001,0,0.25,0.679695053197,0.699287905817,0.617070287412,0.422565956694,0.657991367354,0.800031467383,0.618524455369,0.49525824142
206,S,Power,POWERHA,POWERHA,HMC VRTL SW,5662a,,146.0,0.6783147468,0.0997626630429,0.439251131222,0.72,0.835,-4.47082366051e+11,1.11770591513e+11,-1.78735915769e-06,0.72000044684,16.0075623166,-3.28189057915,0.299875665794,0.0118970609668,1.673267,-0.224007,-0.259057,0,-0.033492,0.378198,0,0,0.049861,5e-07,0.0030019,0.3850761,0,0.107685,0.0,0,0,0.1627048,0.98511653867791005,0.083643121013718069,0.028584230786740106,1.0600000000000001,0,0.25,0.6783147468,0.703122560005,0.615847428153,0.424106685426,0.658959943771,0.801516221522,0.618758996509,0.496223270631
207,S,Storage,,,,,,10084.0,0.214705010468,0.0753028505819,0.0926,0.2128,0.33,0.0,0.0926,0.0,0.2128,0.0,0.33,0.0220098994157,0.00567312750381,0.86976,0.010813,-0.036852,0,-0.00409,0.012814,0,-0.0071,0.030502,0.0,0.0,0.0217631,0,0.004816,2e-07,0,6e-07,0.0,0.90452705357335828,0.070303030723405768,-0.0056115663857720655,1.0600000000000001,0,0.0384879839473,0.214705010468,0.575249630544,0.798721041727,0.442575078712,0.185632380269,0.80095282728,0.800260088777,0.646065348225
208,S,Storage,FLASH,,,,,321.0,0.156406043459,0.0790629679673,0.0717,0.1368,0.266,0.0,0.0717,0.0,0.1368,0.0,0.266,0.0109333950201,0.00664895713983,3.785187,0,0,0,-0.061958,-0.018206,0,0.014657,0,0.0,0,0,0,0.0,0.1632278,0,0.0959334,0,0.10407973045559016,0.074952361678192997,-0.019606043459208355,1.0600000000000001,0,0.034,0.156406043459,0.540779878761,0.749647606297,0.387266619624,0.128189740849,0.680777569864,0.729497419833,0.496091368344
209,S,Storage,FLASH,FLASH SYSTEM,,,,321.0,0.156406043459,0.0790629679673,0.0717,0.1368,0.266,0.0,0.0717,0.0,0.1368,0.0,0.266,0.0109333950201,0.00664895713983,3.785187,0,0,0,-0.061958,-0.018206,0,0.014657,0,0.0,0,0,0,0.0,0.1632278,0,0.0959334,0,0.10407973045559016,0.074952361678192997,-0.019606043459208355,1.0600000000000001,0,0.034,0.156406043459,0.540779878761,0.749647606297,0.387266619624,0.128189740849,0.680777569864,0.729497419833,0.496091368344
210,S,Storage,FLASH,FLASH SYSTEM,FLASH SYSTEM V9000 BASE,,,321.0,0.156406043459,0.0790629679673,0.0717,0.1368,0.266,0.0,0.0717,0.0,0.1368,0.0,0.266,0.0109333950201,0.00664895713983,3.785187,0,0,0,-0.061958,-0.018206,0,0.014657,0,0.0,0,0,0,0.0,0.1632278,0,0.0959334,0,0.10407973045559016,0.074952361678192997,-0.019606043459208355,1.0600000000000001,0,0.034,0.156406043459,0.540779878761,0.749647606297,0.387266619624,0.128189740849,0.680777569864,0.729497419833,0.496091368344
211,S,Storage,FLASH,FLASH SYSTEM,FLASH SYSTEM V9000 BASE,5639a,,321.0,0.156406043459,0.0790629679673,0.0717,0.1368,0.266,0.0,0.0717,0.0,0.1368,0.0,0.266,0.0109333950201,0.00664895713983,3.785187,0,0,0,-0.061958,-0.018206,0,0.014657,0,0.0,0,0,0,0.0,0.1632278,0,0.0959334,0,0.10407973045559016,0.074952361678192997,-0.019606043459208355,1.0600000000000001,0,0.034,0.156406043459,0.540779878761,0.749647606297,0.387266619624,0.128189740849,0.680777569864,0.729497419833,0.496091368344
212,S,Storage,OTHER STORAGE,,,,,1258.0,0.203493204392,0.117899960234,0.0757749999997,0.193800503969,0.38885,0.749891774722,0.0671661226865,0.765850250941,0.150300833877,0.297049723876,0.331671087745,0.252688801434,0.0137615757478,0.635635,0.007379,-0.097846,0,0.007793,0,0.198383,0,0.131872,0.0,0.2976511,0.1011808,0,0.149386,0,3e-07,0,0.0,0.76608677541552306,0.1137440702552774,-0.016027180106183203,1.0600000000000001,0,0.0479125417614,0.203493204392,0.567976282047,0.724377023324,0.377389164689,0.199110097873,0.622941053073,0.775536111798,0.484765476805
213,S,Storage,OTHER STORAGE,GPFS,,,,323.0,0.196573651958,0.159647443187,0.076,0.263333333333,0.6,0.0,0.076,0.0,0.114,0.0,0.6,0.0233799881554,0.0741392382693,18.543912,0.016807,-1.769233,0,-0.307382,-0.129972,-0.467638,-0.023185,-0.318263,0.0,0.3580791,0.0087647,0,0.0,2.53e-05,0.0,0.094216,0.0,0.47271398712863877,0.11610700390690275,-0.082573651957556629,1.0600000000000001,0,0.0339999792075,0.196573651958,0.687624432275,0.727012078262,0.465344396078,0.237178050834,0.54264242289,0.852908391392,0.462926942043
214,S,Storage,OTHER STORAGE,TPC SW,,,,812.0,0.194486406988,0.0928691605826,0.0759999999997,0.2,0.3145,0.0,0.0759999999997,0.0,0.2,0.0,0.305,0.00408723040882,0.00909326706155,0.756882,-0.007458,-0.077143,0,0.014184,-0.012752,0,-0.006186,0.180626,0.0,0.3064514,0.3059892,0,0.0179385,0.1363851,0,0.340845,0.0,0.84825337478436758,0.083955801718170728,0.0084254156720890427,1.0600000000000001,0,0.0352462858463,0.194486406988,0.556060427673,0.768225507166,0.398678391744,0.182042304905,0.638197416548,0.8021551579,0.514451274568
215,S,Storage,OTHER STORAGE,TPC SW,"5608A70~A72,80~87",,,499.0,0.210341992487,0.10129292023,0.0759999999998,0.2356,0.3501,0.0,0.0759999999998,0.0,0.2356,0.0,0.305,0.00178350244132,0.0111509067579,2.612698,-0.033849,-0.1383,0,-0.043408,-0.041002,0,0,0.225113,0.0,0.0017385,0.1737447,0,3.61e-05,6.05e-05,0,0,0.0,0.39550319198107342,0.078833661684239234,0.0252580075134064,1.0600000000000001,0,0.0360280551899,0.210341992487,0.626001607937,0.78001418429,0.465113053632,0.210942833572,0.670867633582,0.824940785203,0.555534210115
216,S,Storage,OTHER STORAGE,TPC SW,GENERAL TPC,,,308.0,0.16869838902,0.0708911871834,0.0494,0.15,0.29135,0.0,0.0494,0.0,0.15,0.0,0.29135,0.00926403413916,0.0103894880553,3.913739,-0.022109,0,0,-0.049376,-0.044001,0,-0.026046,-0.064367,0.0,0.0004949,0,0,0.0,1.76e-05,0,0.0013009,0.1243948,0.35467712634093151,0.057040976196244153,-0.018698389020029488,1.0600000000000001,0,0.0339999221318,0.16869838902,0.494131853801,0.7481892458,0.341599527768,0.146863698148,0.587831857584,0.75992780054,0.448059837846
217,S,Storage,OTHER STORAGE,TPC SW,GENERAL TPC,5608a,,308.0,0.16869838902,0.0708911871834,0.0494,0.15,0.29135,0.0,0.0494,0.0,0.15,0.0,0.29135,0.00926403413916,0.0103894880553,3.913739,-0.022109,0,0,-0.049376,-0.044001,0,-0.026046,-0.064367,0.0,0.0004949,0,0,0.0,1.76e-05,0,0.0013009,0.1243948,0.35467712634093151,0.057040976196244153,-0.018698389020029488,1.0600000000000001,0,0.0339999221318,0.16869838902,0.494131853801,0.7481892458,0.341599527768,0.146863698148,0.587831857584,0.75992780054,0.448059837846
218,S,Storage,SAN & SVC,,,,,893.0,0.21613808166,0.0609465719404,0.12076,0.224201793722,0.313821793722,0.0,0.12076,0.0,0.224201793722,0.0,0.3,0.000771002380896,0.00383735141332,1.144215,-0.018984,0.090014,0,0,0.030791,-0.855653,0.009436,0.017914,0.0,0.0,0.0024926,0,0,0.0001131,0.0,0.0134289,0.05674,0.93753734361428975,0.056124873645028481,0.0012613134752029742,1.0600000000000001,0,0.0345666642001,0.21613808166,0.58703528894,0.816586835093,0.461144990859,0.188348332399,0.828404615939,0.812802356562,0.673406630669
219,S,Storage,SAN & SVC,SVC SW,,,,893.0,0.21613808166,0.0609465719404,0.12076,0.224201793722,0.313821793722,0.0,0.12076,0.0,0.224201793722,0.0,0.3,0.000771002380896,0.00383735141332,1.144215,-0.018984,0.090014,0,0,0.030791,-0.855653,0.009436,0.017914,0.0,0.0,0.0024926,0,0,0.0001131,0.0,0.0134289,0.05674,0.93753734361428975,0.056124873645028481,0.0012613134752029742,1.0600000000000001,0,0.0345666642001,0.21613808166,0.58703528894,0.816586835093,0.461144990859,0.188348332399,0.828404615939,0.812802356562,0.673406630669
220,S,Storage,SAN & SVC,SVC SW,"SVC V5/6  (5639SSA~H, SS1~9)",,,659.0,0.216499231793,0.0536083706574,0.1254,0.2242,0.304,5.26768030436e+11,-17910113034.6,7.22405545223e+11,-24561788537.4,4.77125898933e+11,-16222280563.5,0.436210725459,5.70216607165e+19,0.867681,0.025351,0,0,-0.014379,0.012586,-0.640816,0,0.029375,0.0,1.5e-06,0,0,7.4e-06,0.1353171,0.0,0,0.0015322,0.95454219109096017,0.04755348487322144,-0.0015152558828876728,1.0600000000000001,0,0.0347678300455,0.216499231793,0.585154480045,0.828193884642,0.471717955322,0.185879903008,0.855900074519,0.809053301548,0.692489515817
221,S,Storage,SAN & SVC,SVC SW,"SVC V5/6  (5639SSA~H, SS1~9)",5639a,5639SSLa,426.0,0.230364675572,0.0433479858659,0.152,0.228,0.2945,0.0,0.152,0.0,0.228,0.0,0.285,0.00016394720125,0.00188961310961,1.728807,-0.023287,0.339554,0,-0.012511,-0.024102,0,0,0.010863,0.0,0.0119391,0.3308874,0,0.141884,0.3121014,0,0,0.302691,0.10652540975652736,0.04102233346484243,-0.0023646755721035972,1.0600000000000001,0,0.034,0.230364675572,0.566670231593,0.84637095404,0.471667192188,0.196293275747,0.835202489353,0.825941214472,0.689500034224
222,S,Storage,SPECTRUM CONTROL SW,,,,,2591.0,0.22600533389,0.0519699946388,0.1254,0.228,0.3078,0.0,0.1254,0.0,0.228,0.0,0.285,0.00369712970693,0.00271658986181,1.077536,0.032199,-0.305099,0,-0.027563,0,0,-0.012087,0.021518,0.0,0.0,0.0,0,0.0,0,0,0.0,5e-07,0.95738928585143113,0.047870387592467076,0.0090770586099532535,1.0600000000000001,0,0.0380415931385,0.22600533389,0.617854792867,0.821901846754,0.49887418618,0.205964265451,0.795390229291,0.823436947411,0.660432656048
